order_id,date,time
10951,03/07/2016,14:25:36 
17233,20/10/2016,13:32 PM 
11771,16/07/2016,14:01 PM 
15214,09/11/2016,00H 00M 00S 
12755,08/01/2016,00:00 AM 
8673,25/05/2016,19:42:52 
1971,02/02/2016,00H 00M 00S 
4477,17/03/2016,13:03 PM 
9216,04/06/2016,13:01:28 
19040,21/11/2016,17:14:53 
15675,19/09/2016,00:00:00 
11228,07/07/2016,12:24:21 
4895,24/03/2016,00H 00M 00S 
6575,21/04/2016,11H 44M 09S 
4658,19/03/2016, 
17576,27/10/2016,13:15 PM 
4087,10/03/2016,15:42 PM 
10212,20/06/2016,20:19:36 
834,14/01/2016,19H 25M 16S 
3386,26/02/2016,17:50 PM 
16752,10/10/2016,17:35 PM 
16166,29/09/2016,21:44 PM 
14869,06/09/2016,12:37:35 
17422,23/10/2016, 
2399,09/02/2016,19H 00M 56S 
8582,24/05/2016,13:12:00 
20717,18/12/2016,13H 52M 39S 
11394,09/07/2016,20:17 PM 
8020,15/05/2016,11:43 AM 
21047,23/12/2016,00:00 AM 
20738,18/12/2016,00H 00M 00S 
19547,28/11/2016,17:44:02 
1057,18/01/2016,16:18 PM 
5164,28/03/2016,17:14 PM 
4711,20/03/2016,19:52 PM 
6820,24/04/2016,00:00 AM 
13102,07/08/2016,12H 56M 53S 
18874,18/11/2016,18:11 PM 
10526,26/06/2016,00:00:00 
16605,07/10/2016,19:42:02 
195,01/03/2016,00:00:00 
11844,17/07/2016, 
2961,19/02/2016,13:13 PM 
2291,07/02/2016,20:55 PM 
1564,27/01/2016,00:00 AM 
8402,21/05/2016,13:31:38 
1368,23/01/2016,18H 22M 01S 
619,01/10/2016,00:00:00 
4748,21/03/2016,14:40 PM 
19992,06/12/2016,14H 30M 33S 
19586,29/11/2016,16:42:29 
2385,09/02/2016,17:23 PM 
170,03/01/2016,17:21 PM 
11976,19/07/2016,17:10:10 
19219,24/11/2016,19H 09M 25S 
14726,03/09/2016,18H 24M 46S 
2454,10/02/2016,19:00:37 
7414,04/05/2016,20H 42M 03S 
9980,16/06/2016,19H 26M 39S 
13600,15/08/2016, 
1401,24/01/2016,14:20 PM 
18529,12/11/2016,16H 34M 21S 
468,08/01/2016,15H 36M 12S 
20931,21/12/2016,20:37:14 
18485,11/11/2016,18:47 PM 
19619,30/11/2016,12:14 PM 
16254,10/01/2016,00H 00M 00S 
10785,30/06/2016,00H 00M 00S 
10095,18/06/2016,19:27:06 
18341,09/11/2016,13H 00M 32S 
8915,30/05/2016,00H 00M 00S 
15900,23/09/2016,13:58 PM 
4650,19/03/2016,00H 00M 00S 
12592,29/07/2016,20H 30M 07S 
19121,23/11/2016,11:22 AM 
17084,16/10/2016,17:49 PM 
19317,26/11/2016,13:23:08 
1274,22/01/2016,13:24:14 
7880,05/12/2016,00:00:00 
10978,03/07/2016,18:37 PM 
9598,10/06/2016,16:05:13 
13238,09/08/2016,14H 43M 14S 
13699,16/08/2016, 
12088,21/07/2016,15H 58M 47S 
1395,24/01/2016,00:00 AM 
18078,04/11/2016,19:49 PM 
17933,01/11/2016,22H 42M 12S 
18960,20/11/2016,00:00:00 
17851,31/10/2016,19:21:35 
3038,20/02/2016,15:46:43 
8408,21/05/2016,15H 00M 37S 
19408,27/11/2016,11:54 AM 
14914,09/07/2016,00:00:00 
7932,13/05/2016,00H 00M 00S 
20780,19/12/2016,12:58 PM 
13901,20/08/2016,13:40:09 
16432,10/03/2016,00H 00M 00S 
17631,28/10/2016,12:10 PM 
6422,18/04/2016,17:37:21 
9790,13/06/2016,18:52 PM 
18552,12/11/2016,20:31 PM 
11396,09/07/2016,20:28 PM 
9138,02/06/2016,18:24 PM 
15613,18/09/2016,13:45:37 
16016,27/09/2016,15H 24M 15S 
2674,14/02/2016,14H 15M 01S 
7466,06/05/2016,11:16:44 
6306,16/04/2016,00H 00M 00S 
3545,01/03/2016,15:10 PM 
13359,11/08/2016,13:44:18 
11185,06/07/2016,14:06:00 
9249,04/06/2016,18:49 PM 
4692,20/03/2016,17H 35M 37S 
4194,12/03/2016,14H 30M 20S 
9977,16/06/2016,19:08:28 
17798,30/10/2016,20:58:51 
12044,20/07/2016,18:39:30 
9792,13/06/2016, 
18122,05/11/2016,16H 21M 36S 
7127,30/04/2016,00:00:00 
17879,11/01/2016,00H 00M 00S 
20463,14/12/2016,12:36 PM 
6828,25/04/2016,13:26 PM 
6865,25/04/2016,19:34:26 
4280,13/03/2016,19:43 PM 
8833,28/05/2016,00:00 AM 
13380,11/08/2016,18:45 PM 
19995,06/12/2016,15:19 PM 
10242,21/06/2016, 
7178,01/05/2016,12:17:32 
9492,08/06/2016,18H 55M 02S 
1671,29/01/2016,11:55:01 
1913,01/02/2016,19H 04M 46S 
20913,21/12/2016,16H 58M 56S 
1922,01/02/2016,20:09:20 
15421,15/09/2016,13:30:46 
674,01/11/2016,00:00 AM 
18381,09/11/2016,20:55:32 
11709,15/07/2016,13:04 PM 
905,15/01/2016,20:12 PM 
18357,09/11/2016,15H 31M 42S 
3560,03/01/2016,00:00 AM 
2022,03/02/2016,14:36:36 
15074,09/09/2016,18H 06M 26S 
11338,08/07/2016,21:32 PM 
1793,31/01/2016,11:44:04 
5083,27/03/2016, 
10628,27/06/2016,00:00 AM 
20598,16/12/2016,16:03:27 
2611,13/02/2016,13:22:38 
11950,19/07/2016, 
19592,29/11/2016,18:35:17 
19722,01/12/2016,19:21:05 
6141,13/04/2016,19:17 PM 
6434,18/04/2016,19:43 PM 
16769,10/10/2016,20H 30M 23S 
18535,12/11/2016,17:16:45 
7419,05/05/2016,00H 00M 00S 
10979,03/07/2016,18:42:19 
2098,04/02/2016,18:16:27 
7579,08/05/2016,11:36 AM 
3359,26/02/2016, 
8424,21/05/2016,00H 00M 00S 
8944,30/05/2016,17:44 PM 
6949,27/04/2016,12:14:47 
11324,08/07/2016,18:40:06 
16497,06/10/2016,12:36 PM 
13402,08/12/2016, 
20131,08/12/2016,19:33:43 
21256,30/12/2016, 
20849,20/12/2016,16:25:42 
7149,30/04/2016,17:39:55 
6269,15/04/2016,22:16 PM 
13122,08/07/2016,00H 00M 00S 
19112,22/11/2016,18:47:55 
5625,04/04/2016,00:00 AM 
19556,28/11/2016,19:37 PM 
2507,11/02/2016,17:47:02 
17072,16/10/2016, 
8697,26/05/2016,13:21 PM 
7471,06/05/2016,12H 23M 04S 
7581,08/05/2016, 
7321,03/05/2016,13:48 PM 
6500,19/04/2016,21:37:51 
13369,11/08/2016,16H 07M 05S 
16355,02/10/2016,18H 10M 32S 
4700,20/03/2016,18:49 PM 
14830,05/09/2016,16H 17M 31S 
11631,13/07/2016,00:00:00 
5605,04/04/2016,19:04 PM 
5131,27/03/2016,00:00:00 
14507,30/08/2016,19H 19M 07S 
2263,07/02/2016,16H 42M 45S 
21032,23/12/2016,00H 00M 00S 
13899,20/08/2016,13H 24M 25S 
10111,19/06/2016, 
12715,31/07/2016,19:19:31 
3438,27/02/2016,17:18:29 
6940,27/04/2016,11:34:40 
17652,28/10/2016,00H 00M 00S 
17446,23/10/2016,19:58:22 
3029,20/02/2016,13:55:24 
9145,02/06/2016,19H 11M 46S 
9450,06/08/2016,00:00 AM 
19449,27/11/2016,00:00:00 
17472,24/10/2016,14:42:07 
4318,14/03/2016,16H 10M 10S 
15530,16/09/2016,21:38 PM 
12335,25/07/2016,15:59 PM 
18499,11/12/2016,00:00:00 
882,15/01/2016,16:44:46 
11587,13/07/2016,11:39 AM 
1426,24/01/2016,19:06 PM 
15430,15/09/2016,15H 08M 21S 
15638,18/09/2016,00H 00M 00S 
3239,24/02/2016,13:11:53 
6557,20/04/2016, 
988,17/01/2016,14:44:56 
2546,12/02/2016,12:41 PM 
14223,25/08/2016,20H 35M 19S 
18948,19/11/2016,21H 55M 01S 
19779,02/12/2016, 
7869,05/12/2016,00H 00M 00S 
12134,22/07/2016, 
9855,14/06/2016,19:16:34 
11573,12/07/2016,21:19:17 
2690,14/02/2016,17H 49M 26S 
4229,13/03/2016,11:26 AM 
2011,03/02/2016,13:01:28 
11039,04/07/2016,15H 01M 15S 
1840,31/01/2016, 
14988,08/09/2016,13H 53M 35S 
4409,16/03/2016, 
14044,22/08/2016,18:16:24 
20232,10/12/2016,14:19:58 
5414,01/04/2016,17:58 PM 
2894,18/02/2016,12:06:02 
1584,27/01/2016, 
10432,24/06/2016,18:45 PM 
17589,27/10/2016,16:24:14 
13499,13/08/2016,00H 00M 00S 
3915,07/03/2016,19:12 PM 
11484,11/07/2016, 
6320,16/04/2016,00:00:00 
20549,15/12/2016,00:00:00 
12287,24/07/2016,00:00:00 
19601,29/11/2016,19H 41M 57S 
2250,07/02/2016,13H 31M 14S 
18180,11/06/2016,00:00:00 
7375,04/05/2016,13H 28M 44S 
14998,08/09/2016,15:19 PM 
5908,09/04/2016,20:22 PM 
4898,24/03/2016, 
4328,14/03/2016,17H 30M 16S 
19938,05/12/2016,14:46 PM 
12904,03/08/2016, 
11862,17/07/2016,19:00 PM 
16876,13/10/2016,20:13:13 
17079,16/10/2016,17:19:18 
20366,12/12/2016,15:19 PM 
16414,03/10/2016, 
14501,30/08/2016,00:00 AM 
20746,18/12/2016,18:48 PM 
2140,02/05/2016,00H 00M 00S 
15130,10/09/2016,16:52:49 
6794,24/04/2016,00H 00M 00S 
10925,03/07/2016,11:19:05 
9480,08/06/2016,17:56 PM 
2127,05/02/2016,13:42 PM 
19595,29/11/2016,00H 00M 00S 
5634,04/05/2016,00H 00M 00S 
20379,12/12/2016,18H 30M 48S 
11306,08/07/2016,14:56 PM 
19589,29/11/2016,00:00:00 
2511,11/02/2016,18:00:12 
18604,13/11/2016,18:51 PM 
263,05/01/2016,12:57:22 
15728,20/09/2016,12:30 PM 
4049,09/03/2016,20H 22M 42S 
19778,02/12/2016,18:36 PM 
7854,12/05/2016,16:56 PM 
14704,09/03/2016,00H 00M 00S 
7865,12/05/2016,18:21 PM 
20331,11/12/2016,20H 45M 31S 
21233,29/12/2016,16H 32M 50S 
20522,15/12/2016,00H 00M 00S 
19495,27/11/2016,20H 48M 44S 
3538,01/03/2016,13:25 PM 
5293,30/03/2016,18:45:13 
4912,24/03/2016,16H 58M 45S 
4233,13/03/2016,12:26 PM 
11803,16/07/2016,19H 58M 05S 
2450,10/02/2016,17:55 PM 
2302,08/02/2016,11H 46M 15S 
679,11/01/2016,20:31:02 
12035,20/07/2016,16H 26M 04S 
8750,27/05/2016,13:21:02 
14987,08/09/2016,13:34:59 
10109,19/06/2016,12:30:44 
18384,09/11/2016,21H 13M 21S 
20350,12/12/2016, 
6413,18/04/2016,16:18:57 
7563,07/05/2016,18H 26M 58S 
15255,12/09/2016,16:42 PM 
12804,01/08/2016,22H 48M 43S 
13244,09/08/2016,16:18:19 
11897,18/07/2016,12H 35M 25S 
7430,05/05/2016,00:00 AM 
1830,31/01/2016,19:23 PM 
8002,14/05/2016,19:35:06 
6341,17/04/2016,13:06 PM 
20360,12/12/2016,00:00:00 
9231,04/06/2016,15H 26M 39S 
14364,28/08/2016,00H 00M 00S 
9859,14/06/2016,00H 00M 00S 
12063,21/07/2016,00H 00M 00S 
2210,06/02/2016,17:24:07 
9947,16/06/2016,13:03:51 
15196,09/11/2016,00H 00M 00S 
610,10/01/2016,19:51:02 
13404,12/08/2016,11:50:33 
15179,09/11/2016,00:00:00 
18847,18/11/2016,12:29:18 
1861,01/02/2016,13:21 PM 
6295,16/04/2016,00:00 AM 
17293,21/10/2016,13:38 PM 
469,01/08/2016,00:00 AM 
16970,15/10/2016,00H 00M 00S 
5851,08/04/2016,19:20 PM 
16585,07/10/2016,16:47 PM 
19318,26/11/2016,13H 31M 43S 
765,13/01/2016,00:00:00 
6419,18/04/2016,17:12:20 
17579,27/10/2016, 
5064,27/03/2016,11:58:27 
5120,27/03/2016,19:59:09 
13512,14/08/2016,11H 54M 25S 
81,02/01/2016,12:40 PM 
17361,22/10/2016,00:00:00 
214,04/01/2016, 
14305,27/08/2016,00:00:00 
3080,21/02/2016,12:23 PM 
20550,15/12/2016,00:00:00 
983,17/01/2016,00H 00M 00S 
2687,14/02/2016,17:31:20 
21326,31/12/2016,18:38:38 
1674,29/01/2016,12:26 PM 
19798,03/12/2016,12H 26M 38S 
16481,04/10/2016, 
2947,18/02/2016,22:15:02 
13333,08/10/2016,00:00 AM 
11040,07/04/2016,00H 00M 00S 
4654,19/03/2016,20:23 PM 
19122,23/11/2016,11:27 AM 
7326,03/05/2016,14H 33M 35S 
11758,16/07/2016,11:30 AM 
1831,31/01/2016,20:02:14 
10773,30/06/2016,16H 21M 24S 
13893,20/08/2016,11H 46M 35S 
14473,29/08/2016,22H 22M 07S 
19657,30/11/2016, 
7807,11/05/2016,19:09 PM 
13285,10/08/2016,11H 53M 34S 
5442,04/02/2016,00:00 AM 
10381,23/06/2016,00H 00M 00S 
15937,23/09/2016,21:17 PM 
16406,03/10/2016,16:40:15 
5798,07/04/2016,22H 19M 54S 
8351,20/05/2016,15:42:23 
3475,28/02/2016,12:02:32 
2163,02/05/2016,00:00 AM 
308,05/01/2016,21:59:46 
18637,14/11/2016,14H 34M 50S 
12002,20/07/2016, 
4154,11/03/2016,17:11:37 
17597,27/10/2016,17:34:27 
6528,20/04/2016, 
3108,21/02/2016,00H 00M 00S 
4451,16/03/2016,18H 21M 03S 
760,13/01/2016,00H 00M 00S 
480,01/08/2016,00:00 AM 
20298,11/12/2016,14:52:26 
5513,03/04/2016,13H 03M 41S 
9470,08/06/2016,15:48:26 
1677,29/01/2016,12H 45M 39S 
6858,25/04/2016,18:30 PM 
19687,12/01/2016,00H 00M 00S 
1304,22/01/2016,19:02 PM 
15206,11/09/2016,18:01 PM 
8070,15/05/2016,18:46:04 
451,08/01/2016,13:19 PM 
4072,10/03/2016, 
8038,15/05/2016,13:59 PM 
19006,20/11/2016,20:12 PM 
18837,17/11/2016,21:55:24 
16625,08/10/2016,13:25:04 
15828,22/09/2016,11:36:46 
6407,18/04/2016,15:04:00 
8397,21/05/2016,13:09 PM 
5125,27/03/2016,21:08:30 
2125,05/02/2016,13H 06M 10S 
15644,18/09/2016,19:53 PM 
1273,22/01/2016,00H 00M 00S 
16726,10/10/2016,12:41 PM 
8284,19/05/2016,12H 36M 23S 
17332,22/10/2016,11:51:48 
12393,26/07/2016,14:58:51 
3065,20/02/2016,20H 12M 13S 
16990,15/10/2016,16H 36M 12S 
21067,24/12/2016,00H 00M 00S 
17675,28/10/2016,18:41:33 
14618,01/09/2016,18:37:45 
16145,29/09/2016,16H 54M 17S 
20348,12/12/2016,00:00 AM 
20577,16/12/2016,12:56:58 
21227,29/12/2016,13:39:34 
6132,13/04/2016,17:56:20 
8968,30/05/2016,21H 26M 42S 
17150,17/10/2016,19H 52M 57S 
2919,18/02/2016,00H 00M 00S 
11289,08/07/2016,12:21:02 
5507,03/04/2016, 
13137,07/08/2016,19H 54M 59S 
1534,26/01/2016,16:21 PM 
7504,06/05/2016,18H 03M 53S 
12068,21/07/2016,12:31:56 
5149,28/03/2016,00:00:00 
1093,19/01/2016,12H 33M 24S 
8815,28/05/2016,14:28:47 
18301,08/11/2016,16:26 PM 
1758,30/01/2016,00:00 AM 
6048,12/04/2016,13:15:14 
10081,18/06/2016,16:30:26 
11521,07/11/2016,00:00 AM 
6774,24/04/2016,15H 06M 56S 
9213,04/06/2016,12:41:23 
14511,30/08/2016,20:26 PM 
7134,30/04/2016,15:47:34 
17325,21/10/2016,21:59:29 
7523,07/05/2016,11H 48M 29S 
11697,15/07/2016,11:49:26 
20560,15/12/2016,19:51:47 
8478,22/05/2016,17H 05M 00S 
19378,26/11/2016,19:32 PM 
6671,22/04/2016,18H 03M 12S 
4716,20/03/2016,00:00:00 
1030,17/01/2016,22:13:59 
1037,18/01/2016,13:04:54 
14955,09/07/2016,00:00:00 
18211,06/11/2016,21:44:54 
17078,16/10/2016,00H 00M 00S 
9084,01/06/2016,19:26 PM 
9306,05/06/2016,18:44 PM 
11836,17/07/2016,14:36:22 
11018,07/04/2016,00:00:00 
102,01/02/2016,00:00 AM 
18163,06/11/2016,13H 01M 56S 
12903,08/03/2016,00:00 AM 
20242,12/10/2016,00:00:00 
11849,17/07/2016,16:36 PM 
11205,06/07/2016,18H 07M 13S 
20718,18/12/2016,00H 00M 00S 
4953,25/03/2016,00:00:00 
11928,18/07/2016,18:40:08 
3440,27/02/2016,17H 38M 36S 
1500,26/01/2016,11H 52M 57S 
11967,19/07/2016, 
6418,18/04/2016,17:10:23 
16526,06/10/2016,16H 36M 31S 
7753,05/10/2016, 
17686,28/10/2016,00:00 AM 
692,12/01/2016,12H 53M 37S 
6894,26/04/2016,00:00:00 
4196,12/03/2016,15:25 PM 
11707,15/07/2016, 
11113,04/07/2016, 
13076,06/08/2016,18:08:45 
10592,27/06/2016,15:12:35 
1203,21/01/2016,00:00 AM 
2425,10/02/2016,13:17:12 
18731,16/11/2016,12:03 PM 
8427,21/05/2016,00:00:00 
1488,25/01/2016,19H 49M 28S 
15721,19/09/2016,22H 27M 51S 
211,04/01/2016, 
8524,23/05/2016,00:00:00 
17505,24/10/2016,20H 48M 31S 
19873,04/12/2016,14:49:48 
14304,27/08/2016,12H 58M 58S 
3763,05/03/2016,13:06:49 
12408,26/07/2016, 
18362,09/11/2016,16:36:31 
8754,27/05/2016,13H 52M 27S 
8066,15/05/2016,18:25 PM 
376,07/01/2016,12:01:17 
19191,24/11/2016, 
16279,01/10/2016,17:02:57 
5780,04/07/2016,00:00:00 
20743,18/12/2016,18:23 PM 
8901,29/05/2016,20H 57M 41S 
13783,18/08/2016,12:15 PM 
12853,03/08/2016,11:15 AM 
16388,03/10/2016,13H 55M 39S 
13088,06/08/2016,20:59 PM 
3506,28/02/2016,18:39:46 
5489,02/04/2016,19:27:27 
2791,16/02/2016,12:53:24 
18410,10/11/2016,14:37 PM 
2470,11/02/2016, 
13589,14/08/2016,22:19 PM 
10365,23/06/2016,17:43:29 
2539,12/02/2016,11:38:35 
17113,17/10/2016,00:00:00 
21129,26/12/2016,18:12:56 
14125,24/08/2016,12H 20M 13S 
5061,26/03/2016,21:23 PM 
6456,19/04/2016,00H 00M 00S 
20289,11/12/2016, 
14354,28/08/2016,12H 50M 31S 
15777,21/09/2016,12H 23M 27S 
14917,07/09/2016,12:02:44 
18605,13/11/2016,18:53 PM 
19899,12/04/2016,00:00 AM 
9467,08/06/2016,14H 25M 49S 
16962,15/10/2016,13:04:46 
14525,31/08/2016,12:45:55 
2952,19/02/2016,12:03:36 
16288,01/10/2016,17:54:55 
16290,01/10/2016, 
11512,11/07/2016,20:12:53 
3460,27/02/2016,19H 14M 07S 
18962,20/11/2016,13:02:19 
8236,18/05/2016,13:57:04 
14484,30/08/2016, 
3893,07/03/2016,15H 06M 30S 
13124,07/08/2016,18H 19M 36S 
7936,13/05/2016,19H 27M 08S 
5842,08/04/2016,17:52 PM 
2658,13/02/2016,21H 59M 50S 
19363,26/11/2016,18:45:18 
8372,20/05/2016,19:24 PM 
12430,26/07/2016,21:32 PM 
7510,06/05/2016,18H 58M 34S 
13583,14/08/2016, 
19683,01/12/2016,12H 49M 11S 
1979,02/02/2016,19H 05M 23S 
18516,12/11/2016,14:28 PM 
21140,26/12/2016,00H 00M 00S 
14903,06/09/2016,19:27:25 
5745,07/04/2016,12:38:22 
3832,06/03/2016,13:23 PM 
16210,30/09/2016, 
4605,19/03/2016,11:31:04 
15294,12/09/2016,21:41 PM 
5695,06/04/2016,13:05 PM 
3638,03/03/2016,11:26 AM 
8710,26/05/2016,17:28 PM 
18772,16/11/2016,00:00:00 
19594,29/11/2016,18H 53M 01S 
8643,25/05/2016,12H 35M 46S 
5070,27/03/2016,12:35 PM 
13031,06/08/2016,11:48:07 
10796,07/01/2016,00:00 AM 
8821,28/05/2016,15:32 PM 
14591,01/09/2016,13:37:40 
4016,09/03/2016,14:09 PM 
4502,17/03/2016,16H 50M 12S 
5918,10/04/2016, 
2805,16/02/2016,16H 57M 14S 
5500,03/04/2016,11:22 AM 
13248,09/08/2016,16H 29M 46S 
9765,13/06/2016,00:00:00 
13795,18/08/2016, 
868,15/01/2016,14:27:25 
657,11/01/2016,16:45:47 
5488,02/04/2016,19:22:17 
2462,10/02/2016,20:18:10 
20323,11/12/2016,19:45:38 
3245,24/02/2016,14:08 PM 
16040,27/09/2016,00:00 AM 
14736,09/03/2016,00:00 AM 
6818,24/04/2016,22:28:34 
5402,01/04/2016,15:54 PM 
11569,12/07/2016,20:41 PM 
13136,07/08/2016,19:49 PM 
1665,28/01/2016,21H 24M 32S 
12620,30/07/2016,13:54:14 
307,01/05/2016,00H 00M 00S 
8950,30/05/2016,18:42 PM 
6743,23/04/2016,19:51 PM 
11889,17/07/2016,22:03:00 
17813,31/10/2016,12:33 PM 
15596,18/09/2016,12:03 PM 
8211,17/05/2016,20:54 PM 
10376,23/06/2016,19H 18M 41S 
5664,04/05/2016,00:00:00 
19960,05/12/2016,18H 51M 46S 
18174,06/11/2016,15:09 PM 
12457,27/07/2016,15H 55M 32S 
19421,27/11/2016,13H 07M 19S 
1870,02/01/2016,00H 00M 00S 
10399,24/06/2016,13:04:49 
15854,22/09/2016,16:22:45 
15125,10/09/2016, 
4976,25/03/2016,00:00:00 
2455,10/02/2016, 
20057,12/07/2016,00:00 AM 
16281,01/10/2016,17:15:45 
17270,20/10/2016,21:25 PM 
16464,04/10/2016,17:31 PM 
17338,22/10/2016,12:29:40 
8443,21/05/2016,00H 00M 00S 
13394,11/08/2016,21H 07M 14S 
5577,04/04/2016,13H 56M 42S 
3780,05/03/2016,14H 39M 18S 
14139,24/08/2016,00:00:00 
17642,28/10/2016,13:18:17 
5941,10/04/2016,17:31:21 
17828,31/10/2016,00H 00M 00S 
16510,06/10/2016,13H 57M 04S 
13676,16/08/2016,00:00 AM 
10194,20/06/2016,16H 28M 11S 
6740,23/04/2016, 
18655,14/11/2016,00H 00M 00S 
20272,12/11/2016,00:00 AM 
19054,21/11/2016,18:54:46 
4202,12/03/2016,15:51 PM 
2755,15/02/2016,17H 49M 17S 
15790,21/09/2016,13:35:40 
12713,31/07/2016,19:16 PM 
7890,13/05/2016, 
19963,05/12/2016,19:18:30 
4586,18/03/2016,19H 01M 59S 
16639,10/08/2016,00:00:00 
11316,07/08/2016,00:00 AM 
852,15/01/2016,00H 00M 00S 
1617,27/01/2016,00:00:00 
11173,06/07/2016,12:40 PM 
12574,29/07/2016,00:00:00 
21310,31/12/2016,17:16:32 
17920,01/11/2016,19:00:23 
20138,08/12/2016,20H 20M 00S 
14981,08/09/2016,12:36 PM 
10061,18/06/2016,00:00:00 
6063,12/04/2016,17:21:30 
9473,08/06/2016, 
15586,17/09/2016, 
14258,26/08/2016,16:36:37 
12310,24/07/2016,20:49 PM 
4224,12/03/2016, 
17938,02/11/2016,12H 02M 48S 
19651,30/11/2016,18:02:02 
17254,20/10/2016,18H 26M 47S 
10276,22/06/2016,11:58:43 
16104,28/09/2016,19:22 PM 
5517,03/04/2016,13:39:40 
9604,10/06/2016, 
16105,28/09/2016,19H 26M 49S 
11270,07/07/2016,20:23:31 
19635,30/11/2016,15H 35M 36S 
1730,30/01/2016,11H 39M 14S 
10806,01/07/2016,12H 44M 32S 
12613,30/07/2016, 
11737,15/07/2016,17:36 PM 
20071,07/12/2016,18:19 PM 
5024,26/03/2016,14:40 PM 
8850,29/05/2016,00H 00M 00S 
20169,09/12/2016,15:04:51 
20373,12/12/2016,00H 00M 00S 
3287,25/02/2016, 
10097,18/06/2016,19:35 PM 
5090,27/03/2016,16:16:50 
5368,31/03/2016,21:58:47 
1904,01/02/2016, 
13300,08/10/2016,00:00:00 
2989,19/02/2016,18:11:40 
16048,27/09/2016,20:47:50 
18158,06/11/2016, 
5438,04/02/2016,00:00:00 
12149,22/07/2016, 
18753,16/11/2016,14:39:40 
836,14/01/2016,20:08:08 
20184,09/12/2016,17H 42M 21S 
17049,16/10/2016, 
3488,28/02/2016,14:52:00 
13501,13/08/2016,19:08:49 
201,03/01/2016,22:29 PM 
16732,10/10/2016, 
4160,11/03/2016,18H 17M 39S 
9334,06/06/2016,13:07:10 
14283,26/08/2016,21:51 PM 
20239,10/12/2016,15:54:29 
7622,08/05/2016,18:39 PM 
18606,13/11/2016,19:06:42 
10378,23/06/2016,00H 00M 00S 
18168,06/11/2016,13:56:01 
1333,23/01/2016,12H 57M 07S 
14363,28/08/2016,13H 38M 04S 
11232,07/07/2016,12H 37M 50S 
11527,12/07/2016,12:39:50 
13415,12/08/2016,13:33 PM 
2473,11/02/2016,12H 00M 54S 
16107,28/09/2016,19H 42M 32S 
7714,10/05/2016,12:59:35 
16607,07/10/2016,20:26:10 
4815,22/03/2016,00H 00M 00S 
16468,04/10/2016,18H 39M 34S 
14063,22/08/2016,20:59:32 
10300,22/06/2016,16:19 PM 
19434,27/11/2016,00:00 AM 
10427,24/06/2016,00H 00M 00S 
11717,15/07/2016,14H 35M 07S 
5594,04/04/2016,17H 23M 24S 
2227,06/02/2016,19:43:48 
16221,30/09/2016,19:46:21 
17897,11/01/2016,00:00:00 
1424,24/01/2016,18:43:24 
4387,15/03/2016,00H 00M 00S 
11823,17/07/2016,13H 09M 29S 
17432,23/10/2016,18:47:54 
18005,03/11/2016,13:57 PM 
21212,28/12/2016,19H 15M 46S 
14199,25/08/2016,16H 56M 27S 
10342,23/06/2016,00H 00M 00S 
12396,26/07/2016,00:00 AM 
14932,07/09/2016,13:40 PM 
9600,10/06/2016, 
18194,06/11/2016,18:35 PM 
11150,07/05/2016,00:00:00 
14964,07/09/2016,19:59 PM 
19491,27/11/2016, 
6082,12/04/2016,21:42 PM 
18679,14/11/2016,22:22:24 
8452,22/05/2016,12:39:30 
18734,16/11/2016,12:07:31 
18455,11/11/2016,00:00:00 
13779,18/08/2016,11:36:47 
14345,27/08/2016,22:16:56 
7261,05/02/2016, 
19280,25/11/2016,19:47 PM 
12900,03/08/2016, 
15457,15/09/2016,20:07 PM 
17918,01/11/2016,18:40 PM 
3840,03/06/2016,00H 00M 00S 
6937,26/04/2016,22H 10M 54S 
15968,26/09/2016, 
16505,06/10/2016,13:24 PM 
317,06/01/2016,12:31:00 
13595,15/08/2016,12:25:25 
12607,30/07/2016,12:40 PM 
8368,20/05/2016,18:33:39 
3684,03/03/2016,00:00:00 
6056,12/04/2016,15:55 PM 
19468,27/11/2016,18:53:06 
14751,04/09/2016,12:39:15 
684,12/01/2016,12:01:23 
15926,23/09/2016,18:56:22 
10260,21/06/2016,18:48:35 
19535,28/11/2016,16:18:53 
14167,24/08/2016,20:07:29 
2279,07/02/2016,19:13 PM 
13421,12/08/2016,14:58 PM 
1981,02/02/2016,19:10 PM 
14352,28/08/2016,11:57:43 
20215,10/12/2016, 
10784,30/06/2016,18:20 PM 
17730,29/10/2016,17H 48M 12S 
12711,31/07/2016,19:06 PM 
1497,26/01/2016,11H 15M 57S 
5751,04/07/2016,00:00 AM 
10043,17/06/2016,21:22:31 
18113,05/11/2016,15:21 PM 
10949,03/07/2016,14:16:40 
9745,12/06/2016, 
5922,10/04/2016,12H 44M 58S 
4200,12/03/2016,15H 48M 08S 
6489,19/04/2016,00:00:00 
9813,13/06/2016, 
863,15/01/2016,13:12:29 
17512,24/10/2016,21:25 PM 
2898,18/02/2016,00:00:00 
20033,06/12/2016,21H 02M 20S 
15136,10/09/2016,17:49 PM 
14385,28/08/2016,18H 32M 18S 
19621,30/11/2016,12H 20M 49S 
8404,21/05/2016,14:03 PM 
15371,14/09/2016,14H 06M 39S 
7774,11/05/2016, 
3708,04/03/2016,13:23 PM 
15824,21/09/2016,21:37 PM 
13950,21/08/2016,00H 00M 00S 
12774,01/08/2016,18:30:26 
19470,27/11/2016,18:57:57 
17967,02/11/2016,16H 25M 53S 
